Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
04:48.6     	23.13 	55.8    	23.83
04:49.9     	22.86 	56.6    	23.83
04:50.4     	23.00 	56.8    	23.84
04:51.3     	22.88 	55.2    	23.84
04:52.2     	22.84 	55.1    	23.84
04:53.0     	22.81 	54.6    	23.84
04:53.9     	22.78 	53.8    	23.84
04:54.8     	22.78 	53.7    	23.84
04:55.7     	22.80 	53.1    	23.84
04:56.9     	22.81 	52.2    	23.84
04:58.0     	22.81 	51.2    	23.84
04:58.4     	22.58 	52.5    	23.84
04:59.3     	22.60 	52.5    	23.84
05:00.2     	22.65 	52.5    	23.84
05:01.1     	22.71 	52.6    	23.83
05:02.0     	22.68 	52.8    	23.83
05:02.9     	22.67 	52.9    	23.83
05:03.8     	22.61 	52.8    	23.83
05:04.7     	22.56 	52.6    	23.83
05:05.6     	22.54 	52.6    	23.82
05:06.4     	22.50 	52.6    	23.82
05:07.4     	22.52 	52.7    	23.82
05:08.3     	22.55 	52.8    	23.81
05:09.2     	22.56 	53.3    	23.81
05:10.1     	22.63 	53.9    	23.81
05:11.0     	22.70 	55.5    	23.81
05:11.8     	22.81 	57.1    	23.80
05:12.7     	22.82 	56.5    	23.80
05:13.6     	22.80 	54.3    	23.80
05:14.5     	22.81 	55.3    	23.80
05:15.4     	22.86 	57.1    	23.80
05:16.3     	22.73 	55.9    	23.80
05:17.2     	22.68 	55.1    	23.80
05:18.1     	22.62 	54.9    	23.80
05:19.1     	22.63 	55.3    	23.80
05:19.9     	22.68 	57.3    	23.80
05:20.8     	22.76 	56.8    	23.80
05:21.7     	22.72 	54.8    	23.79
05:22.6     	22.67 	55.1    	23.79
05:23.5     	22.68 	55.6    	23.79
05:24.4     	22.73 	55.8    	23.79
05:25.4     	22.72 	56.9    	23.78
05:26.2     	22.61 	54.6    	23.77
05:27.1     	22.47 	54.1    	23.76
05:28.0     	22.40 	53.4    	23.75
05:28.9     	22.30 	53.8    	23.73
05:29.8     	22.30 	54.5    	23.71
05:30.7     	22.30 	53.8    	23.70
05:31.5     	22.28 	53.2    	23.68
05:32.4     	22.24 	54.0    	23.66
05:33.4     	22.21 	53.7    	23.65
05:34.2     	22.18 	53.8    	23.63
05:35.1     	22.22 	53.9    	23.62
05:36.1     	22.25 	54.5    	23.60
05:37.0     	22.32 	55.1    	23.59
05:37.9     	22.41 	56.2    	23.58
05:38.8     	22.55 	57.4    	23.57
05:39.6     	22.54 	54.9    	23.56
05:40.5     	22.48 	54.0    	23.54
05:41.4     	22.40 	53.6    	23.53
05:42.3     	22.44 	54.4    	23.53
05:43.2     	22.51 	55.3    	23.52
05:44.1     	22.62 	56.6    	23.51
05:45.0     	22.70 	56.2    	23.51
05:45.9     	22.76 	56.2    	23.51
05:46.9     	22.66 	52.9    	23.49
05:47.7     	22.54 	52.6    	23.49
05:48.6     	22.52 	53.2    	23.48
05:49.5     	22.41 	53.1    	23.46
