Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
1935      	237.7   	-53.3   	51    	25.8    	244   	23.2      	11.3      	11339  	11320     	-113.573253  	46.961599    	-58.5   	-53.3     	87.84    	1868.04  	4.7     	16.6         	070        	34867    	0.376742
1936      	237.5   	-53.4   	51    	25.8    	244   	23.2      	11.3      	11344  	11325     	-113.572951  	46.961699    	-58.6   	-53.4     	87.79    	1868.74  	4.7     	16.6         	070        	34893    	0.376542
1937      	237.3   	-53.4   	51    	25.8    	244   	23.2      	11.2      	11348  	11330     	-113.572649  	46.961799    	-58.6   	-53.4     	87.75    	1869.45  	4.7     	16.6         	070        	34919    	0.376342
1938      	237.1   	-53.5   	51    	25.8    	244   	23.3      	11.2      	11353  	11334     	-113.572347  	46.961899    	-58.6   	-53.5     	87.71    	1870.15  	4.7     	16.6         	070        	34944    	0.376142
1939      	237.0   	-53.5   	51    	25.8    	244   	23.3      	11.1      	11358  	11339     	-113.572044  	46.961999    	-58.7   	-53.5     	87.68    	1870.85  	4.7     	16.6         	070        	34970    	0.375937
1940      	236.8   	-53.6   	51    	25.8    	245   	23.3      	11.1      	11363  	11344     	-113.571742  	46.962099    	-58.7   	-53.6     	87.64    	1871.55  	4.7     	16.6         	070        	34996    	0.375731
1941      	236.6   	-53.6   	51    	25.8    	245   	23.3      	11.0      	11367  	11348     	-113.571440  	46.962199    	-58.7   	-53.6     	87.61    	1872.26  	4.7     	16.6         	070        	35022    	0.375525
1942      	236.4   	-53.7   	51    	25.9    	245   	23.4      	11.0      	11372  	11353     	-113.571137  	46.962299    	-58.7   	-53.7     	87.57    	1872.96  	4.7     	16.6         	070        	35047    	0.375320
1943      	236.3   	-53.7   	52    	25.9    	245   	23.5      	10.9      	11377  	11358     	-113.570833  	46.962395    	-58.8   	-53.7     	87.53    	1873.72  	5.0     	16.6         	070        	35073    	0.375114
1944      	236.1   	-53.7   	52    	25.9    	245   	23.5      	10.9      	11382  	11363     	-113.570518  	46.962479    	-58.8   	-53.7     	87.50    	1874.47  	5.0     	16.6         	070        	35099    	0.374909
1945      	235.9   	-53.8   	52    	25.9    	245   	23.5      	10.8      	11387  	11368     	-113.570203  	46.962563    	-58.8   	-53.8     	87.46    	1875.22  	5.0     	16.6         	070        	35125    	0.374692
1946      	235.7   	-53.8   	52    	25.9    	245   	23.6      	10.8      	11392  	11373     	-113.569888  	46.962646    	-58.8   	-53.8     	87.42    	1875.97  	5.0     	16.6         	070        	35151    	0.374475
1947      	235.5   	-53.9   	52    	25.9    	246   	23.6      	10.7      	11397  	11378     	-113.569573  	46.962730    	-58.9   	-53.9     	87.38    	1876.71  	5.0     	16.6         	070        	35178    	0.374258
1948      	235.3   	-53.9   	52    	25.9    	246   	23.6      	10.7      	11402  	11383     	-113.569258  	46.962814    	-58.9   	-53.9     	87.35    	1877.46  	5.0     	16.6         	070        	35204    	0.374034
1949      	235.2   	-53.9   	52    	26.0    	246   	23.7      	10.6      	11407  	11388     	-113.568943  	46.962898    	-58.9   	-53.9     	87.30    	1878.22  	5.0     	16.6         	070        	35230    	0.373803
1950      	235.0   	-54.0   	52    	26.0    	246   	23.7      	10.6      	11412  	11393     	-113.568628  	46.962982    	-58.9   	-54.0     	87.26    	1878.96  	5.0     	16.5         	070        	35256    	0.373572
1951      	234.8   	-54.0   	52    	25.9    	246   	23.7      	10.5      	11417  	11398     	-113.568313  	46.963065    	-58.9   	-54.0     	87.22    	1879.71  	5.0     	16.5         	070        	35282    	0.373340
1952      	234.6   	-54.1   	52    	25.9    	246   	23.7      	10.4      	11422  	11403     	-113.567998  	46.963149    	-59.0   	-54.0     	87.17    	1880.44  	5.0     	16.5         	070        	35308    	0.373109
1953      	234.4   	-54.1   	52    	25.9    	246   	23.7      	10.4      	11427  	11408     	-113.567684  	46.963233    	-59.0   	-54.1     	87.11    	1881.17  	5.0     	16.5         	070        	35334    	0.372878
1954      	234.2   	-54.1   	52    	25.9    	247   	23.8      	10.3      	11432  	11413     	-113.567369  	46.963317    	-59.1   	-54.1     	87.06    	1881.90  	5.0     	16.5         	070        	35360    	0.372647
1955      	234.1   	-54.2   	52    	25.8    	247   	23.7      	10.2      	11437  	11418     	-113.567054  	46.963400    	-59.1   	-54.2     	87.01    	1882.65  	5.0     	16.5         	070        	35386    	0.372416
1956      	233.9   	-54.2   	52    	25.8    	247   	23.7      	10.2      	11442  	11423     	-113.566739  	46.963484    	-59.1   	-54.2     	86.95    	1883.38  	5.0     	16.5         	070        	35412    	0.372186
1957      	233.7   	-54.2   	52    	25.8    	247   	23.7      	10.1      	11447  	11428     	-113.566424  	46.963568    	-59.2   	-54.2     	86.90    	1884.11  	5.0     	16.5         	070        	35439    	0.371955
1958      	233.5   	-54.3   	52    	25.7    	247   	23.7      	10.0      	11452  	11433     	-113.566109  	46.963652    	-59.2   	-54.3     	86.85    	1884.84  	5.0     	16.5         	070        	35465    	0.371724
1959      	233.3   	-54.3   	52    	25.7    	247   	23.7      	10.0      	11457  	11438     	-113.565794  	46.963736    	-59.3   	-54.3     	86.79    	1885.57  	5.0     	16.5         	070        	35491    	0.371494
1960      	233.2   	-54.3   	52    	25.7    	247   	23.7      	9.9       	11462  	11443     	-113.565479  	46.963819    	-59.3   	-54.3     	86.74    	1886.31  	5.0     	16.5         	070        	35517    	0.371263
1961      	233.0   	-54.4   	52    	25.6    	247   	23.6      	9.8       	11467  	11448     	-113.565164  	46.963903    	-59.3   	-54.4     	86.69    	1887.05  	5.0     	16.5         	070        	35543    	0.371035
1962      	232.8   	-54.4   	52    	25.6    	248   	23.7      	9.7       	11472  	11453     	-113.564849  	46.963987    	-59.4   	-54.4     	86.63    	1887.79  	5.0     	16.5         	070        	35569    	0.370806
1963      	232.6   	-54.4   	52    	25.6    	248   	23.7      	9.7       	11477  	11458     	-113.564535  	46.964071    	-59.4   	-54.4     	86.58    	1888.52  	5.0     	16.5         	070        	35595    	0.370578
1964      	232.4   	-54.5   	52    	25.6    	248   	23.7      	9.6       	11482  	11463     	-113.564220  	46.964155    	-59.5   	-54.5     	86.53    	1889.25  	5.0     	16.5         	070        	35621    	0.370349
1965      	232.2   	-54.5   	999999	25.5    	248   	23.6      	9.5       	11487  	11468     	-113.563905  	46.964238    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.5         	070        	35647    	0.370121
1966      	232.1   	-54.5   	999999	25.5    	248   	23.7      	9.5       	11492  	11473     	-113.563590  	46.964322    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.5         	070        	35673    	0.369893
1967      	231.9   	-54.6   	999999	25.5    	248   	23.7      	9.4       	11497  	11478     	-113.563275  	46.964406    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.5         	070        	35700    	0.369665
1968      	231.7   	-54.6   	999999	25.4    	248   	23.6      	9.3       	11502  	11483     	-113.562960  	46.964490    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.5         	070        	35726    	0.369437
1969      	231.5   	-54.7   	999999	25.4    	249   	23.6      	9.3       	11507  	11488     	-113.562645  	46.964573    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.5         	070        	35752    	0.369208
1970      	231.3   	-54.7   	999999	25.4    	249   	23.7      	9.2       	11512  	11493     	-113.562330  	46.964657    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.5         	070        	35778    	0.368980
1971      	231.2   	-54.7   	999999	25.4    	249   	23.7      	9.1       	11517  	11498     	-113.562015  	46.964741    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.5         	070        	35804    	0.368752
1972      	231.0   	-54.8   	999999	25.5    	249   	23.8      	9.1       	11522  	11503     	-113.561700  	46.964825    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.5         	070        	35830    	0.368523
1973      	230.8   	-54.8   	999999	25.6    	249   	23.9      	9.1       	11528  	11508     	-113.561386  	46.964909    	999999.0	999999.0  	999999.00	999999.00	5.0     	16.4         	070        	35856    	0.368296
1974      	230.6   	-54.8   	999999	25.6    	249   	24.0      	9.0       	11533  	11513     	-113.561059  	46.964988    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	35883    	0.368070
1975      	230.4   	-54.9   	999999	25.7    	250   	24.1      	9.0       	11538  	11518     	-113.560714  	46.965060    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	35911    	0.367842
1976      	230.3   	-54.9   	999999	25.7    	250   	24.1      	8.9       	11543  	11523     	-113.560368  	46.965132    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	35939    	0.367614
1977      	230.1   	-55.0   	999999	25.8    	250   	24.2      	8.9       	11548  	11528     	-113.560022  	46.965204    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	35966    	0.367386
1978      	229.9   	-55.0   	999999	25.9    	250   	24.3      	8.9       	11553  	11533     	-113.559676  	46.965276    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	35994    	0.367158
1979      	229.7   	-55.0   	999999	25.9    	250   	24.4      	8.8       	11558  	11538     	-113.559330  	46.965348    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36022    	0.366930
1980      	229.5   	-55.1   	999999	26.0    	250   	24.5      	8.8       	11563  	11543     	-113.558984  	46.965420    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36050    	0.366703
1981      	229.3   	-55.1   	999999	26.0    	250   	24.5      	8.7       	11568  	11548     	-113.558639  	46.965492    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36078    	0.366475
1982      	229.2   	-55.1   	999999	26.1    	251   	24.6      	8.7       	11573  	11554     	-113.558293  	46.965564    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36105    	0.366247
1983      	229.0   	-55.2   	999999	26.2    	251   	24.7      	8.7       	11578  	11559     	-113.557947  	46.965636    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36133    	0.366020
1984      	228.8   	-55.2   	999999	26.2    	251   	24.8      	8.6       	11583  	11564     	-113.557601  	46.965708    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36161    	0.365793
1985      	228.6   	-55.2   	999999	26.3    	251   	24.9      	8.6       	11588  	11569     	-113.557255  	46.965780    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36189    	0.365566
1986      	228.4   	-55.3   	999999	26.4    	251   	25.0      	8.5       	11593  	11574     	-113.556909  	46.965852    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36217    	0.365313
1987      	228.3   	-55.3   	999999	26.4    	251   	25.0      	8.5       	11599  	11579     	-113.556563  	46.965924    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36245    	0.365053
1988      	228.1   	-55.3   	999999	26.5    	251   	25.1      	8.4       	11604  	11584     	-113.556218  	46.965996    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36272    	0.364793
1989      	227.9   	-55.3   	999999	26.5    	252   	25.1      	8.4       	11609  	11589     	-113.555872  	46.966068    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36300    	0.364532
1990      	227.7   	-55.3   	999999	26.6    	252   	25.3      	8.3       	11614  	11594     	-113.555526  	46.966140    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36328    	0.364273
1991      	227.5   	-55.4   	999999	26.7    	252   	25.4      	8.3       	11619  	11599     	-113.555180  	46.966212    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36356    	0.364013
1992      	227.4   	-55.4   	999999	26.8    	252   	25.5      	8.3       	11624  	11604     	-113.554834  	46.966284    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36384    	0.363753
1993      	227.2   	-55.4   	999999	26.8    	252   	25.5      	8.3       	11629  	11609     	-113.554488  	46.966356    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.4         	070        	36412    	0.363494
1994      	227.0   	-55.4   	999999	26.9    	252   	25.6      	8.3       	11634  	11614     	-113.554142  	46.966428    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36439    	0.363234
1995      	226.8   	-55.4   	999999	27.0    	252   	25.7      	8.3       	11639  	11619     	-113.553797  	46.966500    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36467    	0.362975
1996      	226.6   	-55.4   	999999	27.1    	252   	25.8      	8.3       	11644  	11624     	-113.553451  	46.966572    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36495    	0.362716
1997      	226.5   	-55.5   	999999	27.1    	252   	25.8      	8.2       	11649  	11629     	-113.553105  	46.966644    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36523    	0.362457
1998      	226.3   	-55.5   	999999	27.2    	252   	25.9      	8.2       	11654  	11634     	-113.552759  	46.966716    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36551    	0.362204
1999      	226.1   	-55.5   	999999	27.3    	253   	26.0      	8.2       	11659  	11639     	-113.552413  	46.966788    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36579    	0.361976
2000      	225.9   	-55.6   	999999	27.4    	253   	26.1      	8.2       	11664  	11645     	-113.552067  	46.966860    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36606    	0.361748
2001      	225.7   	-55.6   	999999	27.5    	253   	26.3      	8.2       	11670  	11650     	-113.551722  	46.966932    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36634    	0.361520
2002      	225.6   	-55.6   	999999	27.5    	253   	26.3      	8.1       	11675  	11655     	-113.551376  	46.967004    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36662    	0.361293
2003      	225.4   	-55.7   	999999	27.6    	253   	26.4      	8.1       	11680  	11660     	-113.551030  	46.967076    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36690    	0.361065
2004      	225.2   	-55.7   	999999	27.7    	253   	26.5      	8.1       	11685  	11665     	-113.550684  	46.967148    	999999.0	999999.0  	999999.00	999999.00	5.1     	16.3         	070        	36718    	0.360838
2005      	225.0   	-55.7   	52    	27.8    	253   	26.6      	8.1       	11690  	11670     	-113.550338  	46.967220    	-60.7   	-55.7     	84.40    	1919.70  	5.1     	16.3         	070        	36746    	0.360609
2006      	224.8   	-55.8   	52    	27.8    	253   	26.6      	8.1       	11695  	11675     	-113.549992  	46.967292    	-60.7   	-55.8     	84.36    	1920.45  	5.1     	16.3         	070        	36773    	0.360381
2007      	224.7   	-55.8   	52    	27.9    	253   	26.7      	8.1       	11700  	11680     	-113.549646  	46.967364    	-60.7   	-55.8     	84.32    	1921.20  	5.1     	16.3         	070        	36801    	0.360153
