Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
10:07.0     	14.23 	66.4    	14.49
10:07.9     	14.17 	66.4    	14.47
10:08.8     	14.13 	66.5    	14.45
10:09.7     	14.11 	66.6    	14.44
10:10.6     	14.11 	66.8    	14.43
10:11.5     	14.14 	67.3    	14.41
10:12.3     	14.13 	66.5    	14.40
10:13.2     	14.09 	66.6    	14.38
10:14.1     	14.08 	66.7    	14.37
10:15.0     	14.07 	66.7    	14.36
10:16.0     	14.09 	66.7    	14.34
10:16.9     	14.12 	66.6    	14.33
10:17.8     	14.10 	66.6    	14.33
10:18.7     	14.14 	66.9    	14.32
10:19.6     	14.19 	66.6    	14.32
10:20.4     	14.19 	66.5    	14.32
10:21.3     	14.18 	66.4    	14.31
10:22.2     	14.14 	66.2    	14.31
10:23.1     	14.14 	66.7    	14.30
10:24.0     	14.17 	66.8    	14.30
10:24.9     	14.17 	67.2    	14.30
10:25.8     	14.24 	67.0    	14.31
10:26.7     	14.24 	66.2    	14.31
10:27.6     	14.22 	66.3    	14.31
10:28.5     	14.22 	66.3    	14.31
10:29.4     	14.22 	66.3    	14.31
10:30.4     	14.20 	66.4    	14.31
10:31.2     	14.22 	66.3    	14.32
10:32.1     	14.23 	66.3    	14.32
10:33.0     	14.25 	66.6    	14.32
10:33.9     	14.27 	66.7    	14.33
10:34.8     	14.29 	67.0    	14.34
10:35.7     	14.30 	67.2    	14.34
10:36.5     	14.30 	66.4    	14.35
10:37.5     	14.30 	66.0    	14.35
10:38.4     	14.23 	67.4    	14.35
10:39.2     	14.31 	66.7    	14.36
10:40.1     	14.26 	66.3    	14.35
10:41.0     	14.23 	66.8    	14.35
10:41.9     	14.22 	68.3    	14.36
10:42.9     	14.28 	66.9    	14.36
10:43.8     	14.29 	67.3    	14.36
10:44.6     	14.36 	67.4    	14.37
10:45.6     	14.33 	66.2    	14.37
10:46.5     	14.28 	66.3    	14.37
10:47.3     	14.26 	66.5    	14.37
10:48.2     	14.29 	67.2    	14.38
10:49.1     	14.29 	66.8    	14.38
