Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
5583      	17.2    	-44.3   	3     	15.6    	106   	-15.0     	4.2       	28012  	27893     	-113.753425  	46.582437    	-70.7   	-44.3     	6.03     	4403.91  	6.1     	37.0         	150        	44723    	0.026120
5584      	17.1    	-44.3   	3     	15.5    	106   	-14.9     	4.3       	28018  	27899     	-113.753611  	46.582488    	-70.7   	-44.3     	6.02     	4404.87  	6.1     	37.0         	150        	44718    	0.026095
5585      	17.1    	-44.3   	3     	15.5    	106   	-14.9     	4.4       	28024  	27905     	-113.753797  	46.582539    	-70.7   	-44.3     	6.02     	4405.82  	6.1     	37.1         	150        	44712    	0.026071
5586      	17.1    	-44.3   	3     	15.5    	107   	-14.8     	4.4       	28030  	27911     	-113.753983  	46.582590    	-70.7   	-44.2     	6.01     	4406.77  	6.1     	37.1         	150        	44706    	0.026046
5587      	17.1    	-44.2   	3     	15.4    	107   	-14.7     	4.5       	28036  	27917     	-113.754169  	46.582641    	-70.7   	-44.2     	6.01     	4407.72  	6.1     	37.1         	150        	44700    	0.026022
5588      	17.1    	-44.2   	3     	15.4    	107   	-14.7     	4.6       	28042  	27923     	-113.754355  	46.582692    	-70.7   	-44.2     	6.00     	4408.66  	6.1     	37.1         	150        	44694    	0.025997
5589      	17.1    	-44.2   	3     	15.4    	108   	-14.7     	4.7       	28049  	27929     	-113.754541  	46.582743    	-70.7   	-44.2     	6.00     	4409.61  	6.1     	37.1         	150        	44688    	0.025973
5590      	17.0    	-44.2   	3     	15.4    	108   	-14.6     	4.8       	28055  	27935     	-113.754727  	46.582794    	-70.7   	-44.2     	5.99     	4410.56  	6.1     	37.1         	150        	44682    	0.025948
5591      	17.0    	-44.2   	3     	15.3    	109   	-14.5     	4.9       	28061  	27941     	-113.754913  	46.582845    	-70.7   	-44.2     	5.98     	4411.51  	6.1     	37.2         	150        	44677    	0.025924
5592      	17.0    	-44.2   	3     	15.3    	109   	-14.5     	5.0       	28067  	27947     	-113.755099  	46.582895    	-70.7   	-44.2     	5.98     	4412.47  	6.1     	37.2         	150        	44671    	0.025900
5593      	17.0    	-44.2   	3     	15.3    	109   	-14.4     	5.1       	28073  	27953     	-113.755285  	46.582946    	-70.7   	-44.2     	5.97     	4413.42  	6.1     	37.2         	150        	44665    	0.025876
5594      	17.0    	-44.2   	3     	15.3    	110   	-14.4     	5.2       	28079  	27959     	-113.755471  	46.582997    	-70.7   	-44.2     	5.97     	4414.37  	6.1     	37.2         	150        	44659    	0.025853
5595      	17.0    	-44.2   	3     	15.3    	110   	-14.3     	5.3       	28085  	27965     	-113.755657  	46.583048    	-70.7   	-44.2     	5.96     	4415.31  	6.1     	37.2         	150        	44653    	0.025830
5596      	17.0    	-44.2   	3     	15.3    	111   	-14.3     	5.4       	28091  	27971     	-113.755844  	46.583099    	-70.7   	-44.2     	5.96     	4416.26  	6.1     	37.2         	150        	44647    	0.025807
5597      	16.9    	-44.2   	3     	15.3    	111   	-14.3     	5.5       	28097  	27977     	-113.756030  	46.583150    	-70.7   	-44.2     	5.95     	4417.21  	6.1     	37.2         	150        	44642    	0.025784
5598      	16.9    	-44.2   	3     	15.3    	112   	-14.2     	5.7       	28103  	27983     	-113.756216  	46.583201    	-70.7   	-44.2     	5.95     	4418.17  	6.1     	37.3         	150        	44636    	0.025762
5599      	16.9    	-44.2   	3     	15.3    	112   	-14.2     	5.8       	28109  	27989     	-113.756402  	46.583252    	-70.7   	-44.2     	5.94     	4419.12  	6.1     	37.3         	150        	44630    	0.025739
5600      	16.9    	-44.2   	3     	15.3    	113   	-14.1     	5.9       	28116  	27995     	-113.756588  	46.583303    	-70.7   	-44.2     	5.94     	4420.07  	6.1     	37.3         	150        	44624    	0.025716
5601      	16.9    	-44.2   	3     	15.3    	113   	-14.1     	6.0       	28122  	28001     	-113.756774  	46.583354    	-70.7   	-44.2     	5.93     	4421.01  	6.1     	37.3         	150        	44618    	0.025694
5602      	16.9    	-44.2   	3     	15.2    	114   	-13.9     	6.1       	28128  	28007     	-113.756946  	46.583411    	-70.7   	-44.2     	5.93     	4421.96  	6.0     	37.3         	150        	44612    	0.025671
5603      	16.9    	-44.2   	3     	15.2    	114   	-13.9     	6.2       	28134  	28013     	-113.757100  	46.583478    	-70.7   	-44.2     	5.92     	4422.90  	6.0     	37.3         	150        	44606    	0.025649
5604      	16.8    	-44.2   	3     	15.2    	114   	-13.8     	6.3       	28140  	28019     	-113.757254  	46.583544    	-70.7   	-44.2     	5.92     	4423.82  	6.0     	37.4         	150        	44600    	0.025626
5605      	16.8    	-44.2   	3     	15.2    	115   	-13.8     	6.4       	28146  	28025     	-113.757408  	46.583610    	-70.7   	-44.2     	5.91     	4424.76  	6.0     	37.4         	150        	44594    	0.025604
5606      	16.8    	-44.2   	3     	15.2    	115   	-13.7     	6.5       	28152  	28031     	-113.757562  	46.583676    	-70.7   	-44.2     	5.91     	4425.69  	6.0     	37.4         	150        	44588    	0.025579
5607      	16.8    	-44.2   	3     	15.2    	116   	-13.7     	6.6       	28158  	28037     	-113.757715  	46.583742    	-70.7   	-44.2     	5.90     	4426.63  	6.0     	37.4         	150        	44582    	0.025554
5608      	16.8    	-44.2   	3     	15.2    	116   	-13.6     	6.7       	28163  	28043     	-113.757869  	46.583808    	-70.7   	-44.2     	5.90     	4427.55  	6.0     	37.4         	150        	44576    	0.025529
5609      	16.8    	-44.1   	3     	15.2    	117   	-13.6     	6.8       	28169  	28049     	-113.758023  	46.583874    	-70.7   	-44.1     	5.89     	4428.49  	6.0     	37.4         	150        	44570    	0.025503
5610      	16.7    	-44.1   	3     	15.3    	117   	-13.6     	7.0       	28175  	28055     	-113.758177  	46.583940    	-70.6   	-44.1     	5.88     	4429.42  	6.0     	37.5         	150        	44564    	0.025478
5611      	16.7    	-44.1   	3     	15.2    	117   	-13.5     	7.0       	28181  	28061     	-113.758331  	46.584006    	-70.6   	-44.1     	5.88     	4430.36  	6.0     	37.5         	150        	44558    	0.025453
5612      	16.7    	-44.1   	3     	15.1    	118   	-13.4     	7.0       	28187  	28067     	-113.758485  	46.584073    	-70.6   	-44.1     	5.87     	4431.30  	6.0     	37.5         	150        	44552    	0.025428
5613      	16.7    	-44.0   	3     	15.0    	118   	-13.2     	7.0       	28193  	28072     	-113.758639  	46.584139    	-70.6   	-44.0     	5.87     	4432.22  	6.0     	37.5         	150        	44546    	0.025403
5614      	16.7    	-44.0   	3     	14.9    	118   	-13.1     	7.1       	28199  	28078     	-113.758793  	46.584205    	-70.6   	-44.0     	5.86     	4433.15  	6.0     	37.5         	150        	44540    	0.025378
5615      	16.7    	-44.0   	3     	14.9    	119   	-13.1     	7.1       	28205  	28084     	-113.758947  	46.584271    	-70.6   	-44.0     	5.86     	4434.09  	6.0     	37.5         	150        	44534    	0.025353
5616      	16.7    	-44.0   	3     	14.8    	119   	-13.0     	7.1       	28211  	28090     	-113.759100  	46.584337    	-70.6   	-44.0     	5.85     	4435.02  	6.0     	37.5         	150        	44528    	0.025328
5617      	16.6    	-44.0   	3     	14.7    	119   	-12.8     	7.2       	28217  	28096     	-113.759254  	46.584403    	-70.5   	-43.9     	5.84     	4435.94  	6.0     	37.6         	151        	44522    	0.025303
5618      	16.6    	-43.9   	3     	14.6    	119   	-12.7     	7.2       	28223  	28102     	-113.759408  	46.584469    	-70.5   	-43.9     	5.84     	4436.88  	6.0     	37.6         	151        	44516    	0.025278
5619      	16.6    	-43.9   	999999	14.5    	120   	-12.6     	7.2       	28229  	28108     	-113.759562  	46.584535    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.6         	151        	44510    	0.025251
5620      	16.6    	-43.9   	999999	14.5    	120   	-12.5     	7.3       	28235  	28114     	-113.759716  	46.584601    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.6         	151        	44504    	0.025227
5621      	16.6    	-43.9   	999999	14.4    	120   	-12.4     	7.3       	28241  	28120     	-113.759870  	46.584668    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.6         	151        	44498    	0.025202
5622      	16.6    	-43.9   	999999	14.3    	121   	-12.3     	7.3       	28247  	28126     	-113.760024  	46.584734    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.6         	151        	44492    	0.025178
5623      	16.6    	-43.8   	999999	14.2    	121   	-12.2     	7.3       	28253  	28132     	-113.760178  	46.584800    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.7         	151        	44486    	0.025154
5624      	16.5    	-43.8   	999999	14.2    	121   	-12.1     	7.4       	28259  	28138     	-113.760331  	46.584866    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.7         	151        	44480    	0.025129
5625      	16.5    	-43.8   	999999	14.1    	122   	-12.0     	7.4       	28265  	28144     	-113.760485  	46.584932    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.7         	151        	44474    	0.025105
5626      	16.5    	-43.8   	999999	14.0    	122   	-11.9     	7.4       	28271  	28150     	-113.760639  	46.584998    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.7         	151        	44468    	0.025081
5627      	16.5    	-43.8   	999999	13.9    	122   	-11.7     	7.4       	28277  	28155     	-113.760793  	46.585064    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.7         	151        	44462    	0.025057
5628      	16.5    	-43.7   	999999	13.9    	123   	-11.7     	7.5       	28283  	28161     	-113.760947  	46.585130    	999999.0	999999.0  	999999.00	999999.00	6.0     	37.7         	151        	44456    	0.025033
5629      	16.5    	-43.7   	3     	13.8    	123   	-11.6     	7.5       	28289  	28167     	-113.761101  	46.585197    	-70.2   	-43.7     	5.78     	4447.16  	6.0     	37.8         	151        	44451    	0.025009
5630      	16.5    	-43.7   	3     	13.7    	123   	-11.4     	7.5       	28295  	28173     	-113.761255  	46.585263    	-70.2   	-43.7     	5.78     	4448.08  	6.0     	37.8         	151        	44445    	0.024985
5631      	16.4    	-43.7   	3     	13.7    	123   	-11.5     	7.5       	28301  	28179     	-113.761409  	46.585329    	-70.2   	-43.7     	5.77     	4449.01  	6.0     	37.8         	151        	44439    	0.024961
5632      	16.4    	-43.7   	3     	13.6    	123   	-11.4     	7.4       	28307  	28185     	-113.761562  	46.585395    	-70.2   	-43.7     	5.77     	4449.95  	6.0     	37.8         	151        	44433    	0.024939
5633      	16.4    	-43.7   	3     	13.6    	123   	-11.4     	7.4       	28313  	28191     	-113.761713  	46.585454    	-70.2   	-43.7     	5.76     	4450.89  	6.0     	37.8         	151        	44427    	0.024916
5634      	16.4    	-43.7   	3     	13.5    	123   	-11.3     	7.3       	28319  	28197     	-113.761859  	46.585504    	-70.1   	-43.7     	5.76     	4451.81  	5.9     	37.8         	151        	44423    	0.024894
5635      	16.4    	-43.7   	3     	13.4    	123   	-11.3     	7.2       	28325  	28203     	-113.762006  	46.585554    	-70.1   	-43.7     	5.75     	4452.73  	5.9     	37.8         	151        	44418    	0.024871
5636      	16.4    	-43.7   	3     	13.4    	122   	-11.3     	7.2       	28331  	28209     	-113.762152  	46.585603    	-70.1   	-43.6     	5.75     	4453.65  	5.9     	37.9         	151        	44414    	0.024849
5637      	16.4    	-43.7   	3     	13.3    	122   	-11.2     	7.1       	28337  	28214     	-113.762298  	46.585653    	-70.1   	-43.6     	5.75     	4454.58  	5.9     	37.9         	151        	44410    	0.024826
5638      	16.3    	-43.6   	3     	13.3    	122   	-11.3     	7.1       	28342  	28220     	-113.762445  	46.585703    	-70.0   	-43.6     	5.74     	4455.50  	5.9     	37.9         	151        	44405    	0.024804
5639      	16.3    	-43.6   	3     	13.2    	122   	-11.2     	7.0       	28348  	28226     	-113.762591  	46.585752    	-70.0   	-43.6     	5.74     	4456.42  	5.9     	37.9         	151        	44401    	0.024782
5640      	16.3    	-43.6   	3     	13.1    	122   	-11.1     	6.9       	28354  	28232     	-113.762737  	46.585802    	-70.0   	-43.6     	5.73     	4457.34  	5.9     	37.9         	151        	44396    	0.024759
5641      	16.3    	-43.6   	3     	13.1    	122   	-11.2     	6.9       	28360  	28238     	-113.762883  	46.585852    	-70.0   	-43.6     	5.73     	4458.28  	5.9     	37.9         	151        	44392    	0.024737
5642      	16.3    	-43.6   	3     	13.0    	121   	-11.1     	6.8       	28366  	28244     	-113.763030  	46.585901    	-70.0   	-43.6     	5.72     	4459.20  	5.9     	37.9         	151        	44387    	0.024715
5643      	16.3    	-43.6   	3     	13.0    	121   	-11.1     	6.8       	28372  	28250     	-113.763176  	46.585951    	-69.9   	-43.6     	5.72     	4460.12  	5.9     	38.0         	151        	44383    	0.024693
5644      	16.3    	-43.6   	3     	12.9    	121   	-11.0     	6.7       	28378  	28255     	-113.763322  	46.586001    	-69.9   	-43.6     	5.71     	4461.05  	5.9     	38.0         	151        	44378    	0.024671
5645      	16.2    	-43.6   	3     	12.9    	121   	-11.1     	6.6       	28384  	28261     	-113.763469  	46.586050    	-69.9   	-43.6     	5.71     	4461.97  	5.9     	38.0         	151        	44374    	0.024650
5646      	16.2    	-43.6   	3     	12.8    	121   	-11.0     	6.6       	28390  	28267     	-113.763615  	46.586100    	-69.9   	-43.6     	5.71     	4462.89  	5.9     	38.0         	151        	44370    	0.024628
5647      	16.2    	-43.6   	3     	12.7    	121   	-10.9     	6.5       	28396  	28273     	-113.763761  	46.586150    	-69.9   	-43.6     	5.70     	4463.81  	5.9     	38.0         	151        	44365    	0.024606
5648      	16.2    	-43.6   	3     	12.7    	120   	-11.0     	6.4       	28402  	28279     	-113.763907  	46.586199    	-69.9   	-43.6     	5.70     	4464.73  	5.9     	38.0         	151        	44361    	0.024585
5649      	16.2    	-43.6   	3     	12.6    	120   	-10.9     	6.3       	28408  	28285     	-113.764054  	46.586249    	-69.9   	-43.6     	5.69     	4465.67  	5.9     	38.0         	151        	44356    	0.024563
5650      	16.2    	-43.6   	3     	12.6    	120   	-10.9     	6.3       	28413  	28291     	-113.764200  	46.586299    	-69.8   	-43.6     	5.69     	4466.59  	5.9     	38.1         	151        	44352    	0.024542
5651      	16.2    	-43.6   	3     	12.6    	120   	-11.0     	6.2       	28419  	28296     	-113.764346  	46.586348    	-69.8   	-43.6     	5.68     	4467.51  	5.9     	38.1         	151        	44348    	0.024521
5652      	16.1    	-43.6   	3     	12.6    	119   	-11.0     	6.1       	28425  	28302     	-113.764492  	46.586398    	-69.8   	-43.6     	5.68     	4468.44  	5.9     	38.1         	151        	44343    	0.024499
5653      	16.1    	-43.6   	3     	12.6    	118   	-11.1     	6.0       	28431  	28308     	-113.764639  	46.586448    	-69.8   	-43.6     	5.67     	4469.36  	5.9     	38.1         	151        	44339    	0.024478
5654      	16.1    	-43.6   	3     	12.6    	118   	-11.1     	5.9       	28437  	28314     	-113.764785  	46.586497    	-69.8   	-43.6     	5.67     	4470.28  	5.9     	38.1         	151        	44334    	0.024456
5655      	16.1    	-43.6   	3     	12.6    	117   	-11.2     	5.8       	28443  	28320     	-113.764931  	46.586547    	-69.8   	-43.6     	5.67     	4471.20  	5.9     	38.1         	151        	44330    	0.024435
5656      	16.1    	-43.6   	3     	12.6    	117   	-11.2     	5.7       	28449  	28326     	-113.765078  	46.586597    	-69.8   	-43.6     	5.66     	4472.12  	5.9     	38.1         	151        	44325    	0.024413
5657      	16.1    	-43.6   	3     	12.6    	116   	-11.3     	5.6       	28455  	28332     	-113.765224  	46.586646    	-69.8   	-43.6     	5.66     	4473.06  	5.9     	38.2         	151        	44321    	0.024390
5658      	16.1    	-43.6   	3     	12.6    	116   	-11.3     	5.5       	28461  	28337     	-113.765370  	46.586696    	-69.8   	-43.6     	5.65     	4473.98  	5.9     	38.2         	151        	44317    	0.024367
5659      	16.0    	-43.6   	3     	12.6    	115   	-11.4     	5.4       	28467  	28343     	-113.765516  	46.586746    	-69.7   	-43.5     	5.65     	4474.90  	5.9     	38.2         	151        	44312    	0.024345
5660      	16.0    	-43.5   	3     	12.6    	115   	-11.4     	5.3       	28473  	28349     	-113.765663  	46.586796    	-69.7   	-43.5     	5.64     	4475.82  	5.9     	38.2         	151        	44308    	0.024322
5661      	16.0    	-43.5   	3     	12.6    	114   	-11.5     	5.2       	28478  	28355     	-113.765809  	46.586845    	-69.7   	-43.5     	5.64     	4476.75  	5.9     	38.2         	151        	44304    	0.024300
5662      	16.0    	-43.5   	3     	12.6    	114   	-11.5     	5.1       	28484  	28361     	-113.765955  	46.586895    	-69.7   	-43.5     	5.63     	4477.67  	5.9     	38.2         	151        	44299    	0.024277
5663      	16.0    	-43.5   	3     	12.6    	113   	-11.6     	5.0       	28490  	28367     	-113.766102  	46.586945    	-69.7   	-43.5     	5.63     	4478.59  	5.9     	38.2         	151        	44295    	0.024255
5664      	16.0    	-43.5   	3     	12.6    	113   	-11.6     	4.9       	28496  	28373     	-113.766260  	46.586982    	-69.7   	-43.5     	5.62     	4479.51  	5.8     	38.3         	151        	44291    	0.024232
5665      	16.0    	-43.5   	3     	12.6    	112   	-11.7     	4.8       	28502  	28378     	-113.766425  	46.587012    	-69.7   	-43.5     	5.62     	4480.40  	5.8     	38.3         	151        	44288    	0.024210
5666      	15.9    	-43.5   	3     	12.6    	112   	-11.7     	4.7       	28508  	28384     	-113.766591  	46.587042    	-69.7   	-43.5     	5.61     	4481.30  	5.8     	38.3         	151        	44284    	0.024189
5667      	15.9    	-43.5   	3     	12.6    	111   	-11.7     	4.6       	28513  	28390     	-113.766756  	46.587072    	-69.7   	-43.4     	5.61     	4482.21  	5.8     	38.3         	151        	44281    	0.024167
5668      	15.9    	-43.4   	3     	12.7    	111   	-11.9     	4.5       	28519  	28395     	-113.766921  	46.587102    	-69.7   	-43.4     	5.60     	4483.10  	5.8     	38.3         	151        	44277    	0.024145
5669      	15.9    	-43.4   	3     	12.7    	110   	-11.9     	4.4       	28525  	28401     	-113.767086  	46.587132    	-69.7   	-43.4     	5.60     	4484.01  	5.8     	38.3         	151        	44274    	0.024123
5670      	15.9    	-43.4   	3     	12.7    	110   	-12.0     	4.3       	28531  	28407     	-113.767252  	46.587162    	-69.7   	-43.4     	5.59     	4484.90  	5.8     	38.3         	151        	44270    	0.024101
5671      	15.9    	-43.4   	3     	12.7    	109   	-12.0     	4.2       	28536  	28413     	-113.767417  	46.587192    	-69.6   	-43.4     	5.59     	4485.80  	5.8     	38.3         	151        	44267    	0.024080
5672      	15.9    	-43.4   	3     	12.7    	109   	-12.0     	4.1       	28542  	28418     	-113.767582  	46.587222    	-69.6   	-43.4     	5.58     	4486.71  	5.8     	38.4         	151        	44263    	0.024058
5673      	15.8    	-43.4   	3     	12.8    	109   	-12.1     	4.1       	28548  	28424     	-113.767748  	46.587252    	-69.6   	-43.4     	5.58     	4487.60  	5.8     	38.4         	151        	44260    	0.024036
5674      	15.8    	-43.4   	3     	12.8    	108   	-12.2     	4.0       	28554  	28430     	-113.767913  	46.587282    	-69.6   	-43.4     	5.57     	4488.50  	5.8     	38.4         	151        	44256    	0.024014
5675      	15.8    	-43.4   	3     	12.8    	108   	-12.2     	3.9       	28560  	28435     	-113.768078  	46.587312    	-69.6   	-43.3     	5.57     	4489.41  	5.8     	38.4         	151        	44253    	0.023993
5676      	15.8    	-43.4   	3     	12.9    	108   	-12.3     	3.9       	28565  	28441     	-113.768243  	46.587342    	-69.6   	-43.3     	5.56     	4490.30  	5.8     	38.4         	151        	44249    	0.023971
5677      	15.8    	-43.3   	3     	12.9    	107   	-12.3     	3.8       	28571  	28447     	-113.768409  	46.587372    	-69.6   	-43.3     	5.56     	4491.20  	5.8     	38.4         	151        	44246    	0.023950
5678      	15.8    	-43.3   	3     	12.9    	107   	-12.3     	3.8       	28577  	28453     	-113.768574  	46.587402    	-69.6   	-43.3     	5.55     	4492.11  	5.8     	38.4         	151        	44243    	0.023928
5679      	15.8    	-43.3   	3     	13.0    	107   	-12.5     	3.7       	28583  	28458     	-113.768739  	46.587432    	-69.6   	-43.3     	5.55     	4493.00  	5.8     	38.5         	151        	44239    	0.023907
5680      	15.8    	-43.3   	3     	13.0    	106   	-12.5     	3.7       	28588  	28464     	-113.768905  	46.587462    	-69.5   	-43.3     	5.54     	4493.91  	5.8     	38.5         	151        	44236    	0.023885
5681      	15.7    	-43.3   	3     	13.0    	106   	-12.5     	3.6       	28594  	28470     	-113.769070  	46.587492    	-69.5   	-43.3     	5.54     	4494.81  	5.8     	38.5         	151        	44232    	0.023864
5682      	15.7    	-43.3   	3     	13.1    	106   	-12.6     	3.5       	28600  	28475     	-113.769235  	46.587522    	-69.5   	-43.3     	5.53     	4495.70  	5.8     	38.5         	151        	44229    	0.023845
5683      	15.7    	-43.3   	3     	13.1    	105   	-12.6     	3.5       	28606  	28481     	-113.769400  	46.587552    	-69.5   	-43.3     	5.53     	4496.61  	5.8     	38.5         	151        	44226    	0.023825
5684      	15.7    	-43.3   	3     	13.1    	105   	-12.7     	3.4       	28611  	28487     	-113.769566  	46.587582    	-69.5   	-43.3     	5.53     	4497.52  	5.8     	38.5         	151        	44222    	0.023805
5685      	15.7    	-43.3   	3     	13.2    	105   	-12.8     	3.4       	28617  	28493     	-113.769731  	46.587612    	-69.5   	-43.3     	5.52     	4498.41  	5.8     	38.5         	151        	44219    	0.023785
5686      	15.7    	-43.3   	3     	13.2    	104   	-12.8     	3.3       	28623  	28498     	-113.769896  	46.587642    	-69.5   	-43.3     	5.52     	4499.31  	5.8     	38.5         	151        	44215    	0.023765
5687      	15.7    	-43.3   	3     	13.2    	104   	-12.8     	3.2       	28629  	28504     	-113.770062  	46.587672    	-69.5   	-43.3     	5.51     	4500.22  	5.8     	38.6         	151        	44212    	0.023746
5688      	15.6    	-43.3   	3     	13.3    	104   	-12.9     	3.2       	28634  	28510     	-113.770227  	46.587702    	-69.5   	-43.3     	5.51     	4501.11  	5.8     	38.6         	151        	44208    	0.023726
5689      	15.6    	-43.3   	3     	13.3    	103   	-12.9     	3.1       	28640  	28515     	-113.770392  	46.587732    	-69.5   	-43.3     	5.50     	4502.02  	5.8     	38.6         	151        	44205    	0.023706
5690      	15.6    	-43.3   	3     	13.3    	103   	-12.9     	3.0       	28646  	28521     	-113.770557  	46.587762    	-69.6   	-43.3     	5.50     	4502.91  	5.8     	38.6         	151        	44202    	0.023687
5691      	15.6    	-43.3   	3     	13.3    	103   	-12.9     	3.1       	28652  	28527     	-113.770723  	46.587792    	-69.6   	-43.3     	5.50     	4503.81  	5.8     	38.6         	151        	44198    	0.023667
5692      	15.6    	-43.3   	3     	13.3    	103   	-12.9     	3.1       	28658  	28533     	-113.770888  	46.587822    	-69.6   	-43.3     	5.49     	4504.72  	5.8     	38.6         	151        	44195    	0.023647
5693      	15.6    	-43.3   	3     	13.2    	104   	-12.8     	3.1       	28663  	28538     	-113.771053  	46.587852    	-69.6   	-43.3     	5.49     	4505.61  	5.8     	38.6         	152        	44192    	0.023628
5694      	15.6    	-43.3   	3     	13.2    	104   	-12.8     	3.1       	28669  	28544     	-113.771216  	46.587884    	-69.6   	-43.3     	5.48     	4506.50  	5.6     	38.7         	152        	44188    	0.023605
5695      	15.6    	-43.3   	3     	13.1    	104   	-12.7     	3.1       	28675  	28549     	-113.771379  	46.587916    	-69.5   	-43.3     	5.48     	4507.37  	5.6     	38.7         	152        	44185    	0.023583
5696      	15.5    	-43.3   	3     	13.1    	104   	-12.7     	3.1       	28680  	28555     	-113.771541  	46.587948    	-69.5   	-43.3     	5.47     	4508.25  	5.6     	38.7         	152        	44181    	0.023560
5697      	15.5    	-43.2   	3     	13.1    	104   	-12.7     	3.2       	28686  	28561     	-113.771704  	46.587980    	-69.5   	-43.2     	5.47     	4509.12  	5.6     	38.7         	152        	44177    	0.023538
5698      	15.5    	-43.2   	3     	13.0    	104   	-12.6     	3.2       	28691  	28566     	-113.771867  	46.588012    	-69.5   	-43.2     	5.46     	4509.99  	5.6     	38.7         	152        	44174    	0.023516
5699      	15.5    	-43.2   	3     	13.0    	104   	-12.6     	3.2       	28697  	28572     	-113.772029  	46.588044    	-69.5   	-43.2     	5.46     	4510.88  	5.6     	38.7         	152        	44170    	0.023493
5700      	15.5    	-43.2   	3     	13.0    	104   	-12.6     	3.2       	28703  	28577     	-113.772192  	46.588076    	-69.4   	-43.1     	5.45     	4511.76  	5.6     	38.7         	152        	44167    	0.023471
5701      	15.5    	-43.1   	3     	12.9    	104   	-12.5     	3.2       	28708  	28583     	-113.772355  	46.588108    	-69.4   	-43.1     	5.44     	4512.63  	5.6     	38.7         	152        	44163    	0.023449
5702      	15.5    	-43.1   	3     	12.9    	105   	-12.5     	3.3       	28714  	28588     	-113.772517  	46.588140    	-69.4   	-43.1     	5.44     	4513.51  	5.6     	38.8         	152        	44160    	0.023427
5703      	15.5    	-43.1   	3     	12.8    	105   	-12.4     	3.3       	28719  	28594     	-113.772680  	46.588172    	-69.4   	-43.1     	5.43     	4514.38  	5.6     	38.8         	152        	44156    	0.023405
5704      	15.4    	-43.0   	3     	12.8    	105   	-12.4     	3.3       	28725  	28600     	-113.772843  	46.588204    	-69.4   	-43.0     	5.43     	4515.27  	5.6     	38.8         	152        	44153    	0.023383
5705      	15.4    	-43.0   	3     	12.8    	105   	-12.4     	3.3       	28731  	28605     	-113.773005  	46.588236    	-69.4   	-43.0     	5.42     	4516.14  	5.6     	38.8         	152        	44149    	0.023361
5706      	15.4    	-43.0   	3     	12.7    	105   	-12.3     	3.3       	28736  	28611     	-113.773168  	46.588268    	-69.4   	-43.0     	5.42     	4517.02  	5.6     	38.8         	152        	44146    	0.023339
5707      	15.4    	-43.0   	3     	12.7    	105   	-12.3     	3.3       	28742  	28616     	-113.773331  	46.588300    	-69.4   	-43.0     	5.41     	4517.89  	5.6     	38.8         	152        	44143    	0.023317
5708      	15.4    	-43.0   	3     	12.6    	105   	-12.2     	3.3       	28748  	28622     	-113.773493  	46.588332    	-69.4   	-42.9     	5.41     	4518.77  	5.6     	38.8         	152        	44139    	0.023296
5709      	15.4    	-42.9   	3     	12.6    	105   	-12.1     	3.4       	28753  	28627     	-113.773656  	46.588364    	-69.4   	-42.9     	5.40     	4519.64  	5.6     	38.8         	152        	44136    	0.023274
5710      	15.4    	-42.9   	3     	12.6    	106   	-12.1     	3.4       	28759  	28633     	-113.773819  	46.588396    	-69.4   	-42.9     	5.40     	4520.53  	5.6     	38.9         	152        	44132    	0.023253
5711      	15.4    	-42.9   	3     	12.6    	106   	-12.1     	3.4       	28764  	28639     	-113.773981  	46.588428    	-69.4   	-42.9     	5.39     	4521.40  	5.6     	38.9         	152        	44129    	0.023231
5712      	15.3    	-42.9   	3     	12.7    	106   	-12.2     	3.4       	28770  	28644     	-113.774144  	46.588460    	-69.4   	-42.8     	5.39     	4522.28  	5.6     	38.9         	152        	44125    	0.023210
5713      	15.3    	-42.8   	999999	12.7    	106   	-12.2     	3.4       	28776  	28650     	-113.774307  	46.588492    	999999.0	999999.0  	999999.00	999999.00	5.6     	38.9         	152        	44122    	0.023189
5714      	15.3    	-42.8   	999999	12.8    	106   	-12.3     	3.5       	28781  	28655     	-113.774469  	46.588524    	999999.0	999999.0  	999999.00	999999.00	5.6     	38.9         	152        	44118    	0.023167
5715      	15.3    	-42.8   	999999	12.9    	106   	-12.4     	3.5       	28787  	28661     	-113.774632  	46.588556    	999999.0	999999.0  	999999.00	999999.00	5.6     	38.9         	152        	44115    	0.023146
5716      	15.3    	-42.8   	999999	12.9    	106   	-12.4     	3.5       	28793  	28666     	-113.774795  	46.588588    	999999.0	999999.0  	999999.00	999999.00	5.6     	38.9         	152        	44111    	0.023125
