Time [sec]	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]    	Lat [°]  	Dew [°C]	Vi Te [°C]	RI    	MRI    	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
1788      	216.9  	-59.2 	49    	22.9    	304   	19.1      	-12.7     	11531  	11512     	-113.670609	46.762735	-64.3   	-59.2     	82.68 	1893.06	4.7     	21.7         	114        	28365    	0.353244
1789      	216.8  	-59.2 	49    	22.9    	304   	19.1      	-12.7     	11536  	11516     	-113.670362	46.762620	-64.3   	-59.2     	82.63 	1893.75	4.7     	21.7         	114        	28388    	0.353015
1790      	216.6  	-59.2 	49    	22.9    	304   	19.1      	-12.7     	11541  	11521     	-113.670115	46.762505	-64.4   	-59.2     	82.58 	1894.44	4.7     	21.7         	114        	28411    	0.352786
1791      	216.4  	-59.2 	49    	22.9    	304   	19.1      	-12.7     	11545  	11526     	-113.669867	46.762389	-64.4   	-59.2     	82.53 	1895.15	4.7     	21.7         	114        	28433    	0.352557
1792      	216.3  	-59.3 	49    	22.9    	304   	19.1      	-12.7     	11550  	11531     	-113.669620	46.762274	-64.4   	-59.3     	82.49 	1895.84	4.7     	21.7         	114        	28456    	0.352328
1793      	216.1  	-59.3 	49    	22.9    	304   	19.0      	-12.7     	11555  	11535     	-113.669373	46.762159	-64.4   	-59.3     	82.44 	1896.53	4.7     	21.7         	114        	28479    	0.352099
1794      	216.0  	-59.3 	49    	22.9    	304   	19.0      	-12.7     	11559  	11540     	-113.669125	46.762044	-64.4   	-59.3     	82.39 	1897.21	4.7     	21.7         	114        	28501    	0.351871
1795      	215.8  	-59.3 	49    	22.9    	304   	19.0      	-12.7     	11564  	11545     	-113.668878	46.761928	-64.5   	-59.3     	82.34 	1897.90	4.7     	21.7         	114        	28524    	0.351642
1796      	215.6  	-59.4 	49    	22.9    	304   	19.0      	-12.8     	11569  	11549     	-113.668631	46.761813	-64.5   	-59.4     	82.29 	1898.61	4.7     	21.7         	114        	28547    	0.351414
1797      	215.5  	-59.4 	49    	22.8    	304   	18.9      	-12.7     	11574  	11554     	-113.668384	46.761698	-64.5   	-59.4     	82.24 	1899.30	4.7     	21.7         	114        	28569    	0.351186
1798      	215.3  	-59.4 	49    	22.8    	304   	18.9      	-12.7     	11578  	11559     	-113.668136	46.761583	-64.5   	-59.4     	82.19 	1899.99	4.7     	21.6         	114        	28592    	0.350958
1799      	215.1  	-59.4 	49    	22.8    	304   	18.9      	-12.7     	11583  	11563     	-113.667889	46.761467	-64.5   	-59.4     	82.15 	1900.68	4.7     	21.6         	114        	28615    	0.350730
1800      	215.0  	-59.5 	49    	22.8    	304   	18.9      	-12.8     	11588  	11568     	-113.667642	46.761352	-64.6   	-59.4     	82.10 	1901.39	4.7     	21.6         	114        	28637    	0.350518
1801      	214.8  	-59.5 	49    	22.8    	304   	18.9      	-12.8     	11593  	11573     	-113.667406	46.761235	-64.6   	-59.5     	82.06 	1902.08	4.7     	21.6         	114        	28659    	0.350318
1802      	214.7  	-59.5 	49    	22.8    	304   	18.9      	-12.8     	11597  	11577     	-113.667176	46.761118	-64.6   	-59.5     	82.02 	1902.76	4.7     	21.6         	114        	28681    	0.350118
1803      	214.5  	-59.6 	49    	22.8    	304   	18.9      	-12.8     	11602  	11582     	-113.666946	46.761001	-64.7   	-59.6     	81.98 	1903.46	4.7     	21.6         	114        	28703    	0.349918
1804      	214.3  	-59.6 	50    	22.8    	304   	18.9      	-12.8     	11606  	11587     	-113.666716	46.760883	-64.7   	-59.6     	81.94 	1904.14	4.7     	21.6         	114        	28724    	0.349718
1805      	214.2  	-59.6 	49    	22.8    	304   	18.9      	-12.8     	11611  	11591     	-113.666485	46.760766	-64.7   	-59.6     	81.89 	1904.83	4.7     	21.6         	114        	28746    	0.349518
1806      	214.0  	-59.7 	49    	22.8    	304   	18.8      	-12.8     	11616  	11596     	-113.666255	46.760648	-64.8   	-59.7     	81.83 	1905.50	4.7     	21.6         	114        	28767    	0.349319
1807      	213.9  	-59.7 	49    	22.8    	304   	18.8      	-12.8     	11620  	11601     	-113.666025	46.760531	-64.8   	-59.7     	81.78 	1906.18	4.7     	21.6         	114        	28789    	0.349119
1808      	213.7  	-59.7 	49    	22.8    	304   	18.8      	-12.9     	11625  	11605     	-113.665795	46.760414	-64.9   	-59.7     	81.73 	1906.87	4.7     	21.6         	114        	28811    	0.348920
1809      	213.5  	-59.8 	49    	22.8    	304   	18.8      	-12.9     	11630  	11610     	-113.665565	46.760296	-64.9   	-59.8     	81.68 	1907.54	4.7     	21.6         	114        	28832    	0.348721
1810      	213.4  	-59.8 	49    	22.8    	304   	18.8      	-12.9     	11634  	11615     	-113.665335	46.760179	-65.0   	-59.8     	81.62 	1908.22	4.7     	21.6         	114        	28854    	0.348521
1811      	213.2  	-59.9 	49    	22.8    	305   	18.8      	-12.9     	11639  	11619     	-113.665105	46.760061	-65.0   	-59.9     	81.57 	1908.89	4.7     	21.5         	114        	28876    	0.348322
1812      	213.1  	-59.9 	49    	22.7    	305   	18.7      	-12.9     	11644  	11624     	-113.664875	46.759944	-65.1   	-59.9     	81.52 	1909.58	4.7     	21.5         	114        	28897    	0.348117
1813      	212.9  	-59.9 	49    	22.6    	305   	18.6      	-12.9     	11648  	11629     	-113.664645	46.759827	-65.1   	-59.9     	81.46 	1910.24	4.7     	21.5         	114        	28919    	0.347890
1814      	212.8  	-59.9 	48    	22.6    	305   	18.5      	-12.9     	11653  	11633     	-113.664415	46.759709	-65.2   	-59.9     	81.40 	1910.92	4.7     	21.5         	114        	28941    	0.347663
1815      	212.6  	-59.9 	48    	22.5    	305   	18.4      	-12.9     	11658  	11638     	-113.664184	46.759592	-65.2   	-59.9     	81.34 	1911.60	4.7     	21.5         	114        	28962    	0.347437
1816      	212.4  	-60.0 	48    	22.5    	305   	18.4      	-13.0     	11662  	11642     	-113.663954	46.759474	-65.2   	-60.0     	81.28 	1912.26	4.7     	21.5         	114        	28984    	0.347210
1817      	212.3  	-60.0 	48    	22.4    	305   	18.3      	-13.0     	11667  	11647     	-113.663724	46.759357	-65.3   	-60.0     	81.22 	1912.94	4.7     	21.5         	114        	29006    	0.346984
1818      	212.1  	-60.0 	48    	22.3    	305   	18.2      	-12.9     	11672  	11652     	-113.663494	46.759240	-65.3   	-60.0     	81.16 	1913.60	4.7     	21.5         	114        	29027    	0.346758
1819      	212.0  	-60.0 	48    	22.3    	306   	18.1      	-13.0     	11676  	11656     	-113.663264	46.759122	-65.3   	-60.0     	81.10 	1914.28	4.7     	21.5         	114        	29049    	0.346532
1820      	211.8  	-60.0 	48    	22.2    	306   	18.0      	-13.0     	11681  	11661     	-113.663034	46.759005	-65.4   	-60.0     	81.04 	1914.96	4.7     	21.5         	114        	29070    	0.346306
1821      	211.6  	-60.1 	48    	22.2    	306   	18.0      	-13.0     	11686  	11666     	-113.662804	46.758887	-65.4   	-60.1     	80.98 	1915.62	4.7     	21.5         	114        	29092    	0.346081
1822      	211.5  	-60.1 	47    	22.1    	306   	17.9      	-13.0     	11690  	11670     	-113.662574	46.758770	-65.5   	-60.1     	80.92 	1916.30	4.7     	21.5         	114        	29114    	0.345855
1823      	211.3  	-60.1 	47    	22.1    	306   	17.8      	-13.0     	11695  	11675     	-113.662344	46.758653	-65.5   	-60.1     	80.86 	1916.96	4.7     	21.5         	114        	29135    	0.345630
1824      	211.2  	-60.1 	47    	22.0    	306   	17.7      	-13.0     	11700  	11680     	-113.662113	46.758535	-65.5   	-60.1     	80.80 	1917.64	4.7     	21.5         	114        	29157    	0.345404
1825      	211.0  	-60.1 	47    	21.9    	306   	17.6      	-13.0     	11704  	11684     	-113.661883	46.758418	-65.5   	-60.1     	80.73 	1918.29	4.7     	21.4         	114        	29179    	0.345146
1826      	210.9  	-60.1 	47    	21.9    	307   	17.6      	-13.0     	11709  	11689     	-113.661653	46.758301	-65.6   	-60.1     	80.66 	1918.96	4.7     	21.4         	114        	29200    	0.344874
1827      	210.7  	-60.1 	47    	21.8    	307   	17.5      	-13.0     	11714  	11694     	-113.661423	46.758183	-65.6   	-60.1     	80.59 	1919.62	4.7     	21.4         	114        	29222    	0.344603
1828      	210.5  	-60.1 	47    	21.8    	307   	17.4      	-13.1     	11718  	11698     	-113.661193	46.758066	-65.6   	-60.1     	80.51 	1920.27	4.7     	21.4         	114        	29244    	0.344331
1829      	210.4  	-60.1 	46    	21.7    	307   	17.3      	-13.1     	11723  	11703     	-113.660963	46.757948	-65.6   	-60.1     	80.44 	1920.94	4.7     	21.4         	114        	29265    	0.344060
1830      	210.2  	-60.1 	46    	21.6    	307   	17.2      	-13.0     	11728  	11707     	-113.660733	46.757831	-65.6   	-60.1     	80.37 	1921.59	4.7     	21.4         	114        	29287    	0.343789
1831      	210.1  	-60.1 	46    	21.6    	307   	17.2      	-13.1     	11732  	11712     	-113.660520	46.757717	-65.6   	-60.1     	80.30 	1922.25	4.7     	21.4         	114        	29308    	0.343514
1832      	209.9  	-60.1 	46    	21.5    	307   	17.1      	-13.1     	11737  	11717     	-113.660316	46.757604	-65.6   	-60.1     	80.24 	1922.95	4.8     	21.4         	114        	29327    	0.343238
1833      	209.8  	-60.0 	46    	21.4    	308   	17.0      	-13.0     	11742  	11722     	-113.660113	46.757491	-65.6   	-60.0     	80.19 	1923.65	4.8     	21.4         	114        	29347    	0.342963
1834      	209.6  	-60.0 	46    	21.3    	308   	16.9      	-13.0     	11747  	11726     	-113.659909	46.757378	-65.6   	-60.0     	80.13 	1924.34	4.8     	21.4         	115        	29367    	0.342688
1835      	209.4  	-60.0 	47    	21.2    	308   	16.8      	-13.0     	11751  	11731     	-113.659705	46.757266	-65.5   	-60.0     	80.08 	1925.04	4.8     	21.4         	115        	29387    	0.342414
1836      	209.3  	-60.0 	47    	21.1    	308   	16.7      	-13.0     	11756  	11736     	-113.659502	46.757153	-65.5   	-60.0     	80.03 	1925.72	4.8     	21.4         	115        	29406    	0.342139
1837      	209.1  	-60.0 	47    	21.0    	308   	16.5      	-12.9     	11761  	11741     	-113.659298	46.757040	-65.5   	-60.0     	79.98 	1926.42	4.8     	21.4         	115        	29426    	0.341871
1838      	209.0  	-60.0 	47    	20.9    	308   	16.4      	-12.9     	11766  	11745     	-113.659094	46.756928	-65.5   	-60.0     	79.93 	1927.12	4.8     	21.4         	115        	29446    	0.341638
1839      	208.8  	-60.0 	47    	20.9    	308   	16.4      	-12.9     	11770  	11750     	-113.658891	46.756815	-65.5   	-60.0     	79.89 	1927.83	4.8     	21.4         	115        	29466    	0.341405
1840      	208.6  	-60.1 	47    	20.8    	308   	16.3      	-12.9     	11775  	11755     	-113.658687	46.756702	-65.5   	-60.1     	79.85 	1928.52	4.8     	21.4         	115        	29486    	0.341173
1841      	208.5  	-60.1 	47    	20.7    	309   	16.2      	-12.9     	11780  	11759     	-113.658483	46.756590	-65.5   	-60.1     	79.81 	1929.24	4.8     	21.4         	115        	29506    	0.340940
1842      	208.3  	-60.1 	47    	20.6    	309   	16.1      	-12.9     	11785  	11764     	-113.658280	46.756477	-65.5   	-60.1     	79.76 	1929.93	4.8     	21.3         	115        	29525    	0.340708
1843      	208.2  	-60.1 	47    	20.5    	309   	16.0      	-12.8     	11789  	11769     	-113.658076	46.756364	-65.5   	-60.1     	79.72 	1930.64	4.8     	21.3         	115        	29545    	0.340476
1844      	208.0  	-60.1 	47    	20.4    	309   	15.9      	-12.8     	11794  	11774     	-113.657872	46.756251	-65.5   	-60.1     	79.68 	1931.34	4.8     	21.3         	115        	29565    	0.340243
1845      	207.9  	-60.1 	48    	20.3    	309   	15.8      	-12.8     	11799  	11778     	-113.657668	46.756139	-65.5   	-60.1     	79.63 	1932.05	4.8     	21.3         	115        	29585    	0.340011
1846      	207.7  	-60.2 	48    	20.2    	309   	15.6      	-12.8     	11804  	11783     	-113.657465	46.756026	-65.5   	-60.2     	79.58 	1932.73	4.8     	21.3         	115        	29605    	0.339780
1847      	207.5  	-60.2 	48    	20.2    	309   	15.6      	-12.8     	11808  	11788     	-113.657261	46.755913	-65.5   	-60.2     	79.53 	1933.44	4.8     	21.3         	115        	29624    	0.339548
1848      	207.4  	-60.2 	48    	20.1    	310   	15.5      	-12.8     	11813  	11793     	-113.657057	46.755801	-65.5   	-60.2     	79.48 	1934.12	4.8     	21.3         	115        	29644    	0.339317
1849      	207.2  	-60.2 	48    	20.0    	310   	15.4      	-12.8     	11818  	11797     	-113.656854	46.755688	-65.6   	-60.2     	79.43 	1934.82	4.8     	21.3         	115        	29664    	0.339085
1850      	207.1  	-60.2 	48    	19.9    	310   	15.3      	-12.7     	11823  	11802     	-113.656650	46.755575	-65.6   	-60.2     	79.38 	1935.52	4.8     	21.3         	115        	29684    	0.338873
1851      	206.9  	-60.3 	48    	19.9    	310   	15.3      	-12.7     	11827  	11807     	-113.656446	46.755462	-65.6   	-60.3     	79.34 	1936.23	4.8     	21.3         	115        	29704    	0.338672
1852      	206.8  	-60.3 	48    	19.9    	309   	15.4      	-12.6     	11832  	11812     	-113.656243	46.755350	-65.6   	-60.3     	79.30 	1936.92	4.8     	21.3         	115        	29723    	0.338472
1853      	206.6  	-60.3 	48    	19.9    	309   	15.4      	-12.6     	11837  	11816     	-113.656039	46.755237	-65.7   	-60.3     	79.25 	1937.63	4.8     	21.3         	115        	29743    	0.338273
1854      	206.4  	-60.4 	48    	19.9    	309   	15.4      	-12.6     	11842  	11821     	-113.655835	46.755124	-65.7   	-60.4     	79.21 	1938.33	4.8     	21.3         	115        	29763    	0.338073
1855      	206.3  	-60.4 	48    	20.0    	309   	15.5      	-12.6     	11846  	11826     	-113.655632	46.755012	-65.7   	-60.4     	79.17 	1939.04	4.8     	21.3         	115        	29783    	0.337873
1856      	206.1  	-60.5 	48    	20.0    	309   	15.6      	-12.5     	11851  	11830     	-113.655428	46.754899	-65.8   	-60.5     	79.12 	1939.73	4.8     	21.3         	115        	29803    	0.337673
1857      	206.0  	-60.5 	48    	20.0    	309   	15.6      	-12.5     	11856  	11835     	-113.655224	46.754786	-65.8   	-60.5     	79.08 	1940.44	4.8     	21.3         	115        	29823    	0.337474
1858      	205.8  	-60.5 	48    	20.0    	309   	15.6      	-12.5     	11861  	11840     	-113.655021	46.754673	-65.9   	-60.5     	79.04 	1941.14	4.8     	21.3         	115        	29842    	0.337274
1859      	205.7  	-60.6 	48    	20.0    	308   	15.7      	-12.4     	11865  	11845     	-113.654817	46.754561	-65.9   	-60.6     	79.00 	1941.85	4.8     	21.3         	115        	29862    	0.337075
1860      	205.5  	-60.6 	48    	20.0    	308   	15.7      	-12.4     	11870  	11849     	-113.654613	46.754448	-65.9   	-60.6     	78.96 	1942.55	4.8     	21.3         	115        	29882    	0.336875
1861      	205.3  	-60.6 	48    	20.0    	308   	15.7      	-12.3     	11875  	11854     	-113.654409	46.754334	-65.9   	-60.6     	78.92 	1943.26	4.8     	21.2         	115        	29902    	0.336677
1862      	205.2  	-60.7 	48    	20.1    	308   	15.9      	-12.3     	11880  	11859     	-113.654205	46.754218	-66.0   	-60.7     	78.88 	1943.96	4.7     	21.2         	115        	29922    	0.336478
1863      	205.0  	-60.7 	48    	20.1    	308   	15.9      	-12.3     	11884  	11864     	-113.654001	46.754101	-66.0   	-60.7     	78.83 	1944.65	4.7     	21.2         	115        	29942    	0.336259
1864      	204.9  	-60.7 	48    	20.1    	308   	15.9      	-12.3     	11889  	11868     	-113.653796	46.753984	-66.0   	-60.7     	78.79 	1945.34	4.7     	21.2         	115        	29962    	0.336041
1865      	204.7  	-60.7 	48    	20.1    	307   	16.0      	-12.2     	11894  	11873     	-113.653592	46.753868	-66.0   	-60.7     	78.74 	1946.05	4.7     	21.2         	115        	29982    	0.335822
1866      	204.6  	-60.8 	48    	20.1    	307   	16.0      	-12.2     	11898  	11878     	-113.653387	46.753751	-66.0   	-60.8     	78.70 	1946.75	4.7     	21.2         	115        	30002    	0.335604
1867      	204.4  	-60.8 	48    	20.1    	307   	16.0      	-12.1     	11903  	11882     	-113.653183	46.753635	-66.1   	-60.8     	78.65 	1947.44	4.7     	21.2         	115        	30022    	0.335386
1868      	204.3  	-60.8 	48    	20.1    	307   	16.1      	-12.1     	11908  	11887     	-113.652979	46.753518	-66.1   	-60.8     	78.61 	1948.13	4.7     	21.2         	115        	30042    	0.335168
1869      	204.1  	-60.8 	48    	20.2    	307   	16.2      	-12.1     	11913  	11892     	-113.652774	46.753401	-66.1   	-60.8     	78.56 	1948.84	4.7     	21.2         	115        	30062    	0.334950
1870      	203.9  	-60.9 	48    	20.2    	307   	16.2      	-12.1     	11917  	11897     	-113.652570	46.753285	-66.1   	-60.9     	78.52 	1949.53	4.7     	21.2         	115        	30082    	0.334733
1871      	203.8  	-60.9 	48    	20.2    	307   	16.2      	-12.1     	11922  	11901     	-113.652365	46.753168	-66.1   	-60.9     	78.47 	1950.23	4.7     	21.2         	115        	30102    	0.334515
1872      	203.6  	-60.9 	48    	20.2    	307   	16.1      	-12.2     	11927  	11906     	-113.652161	46.753052	-66.1   	-60.9     	78.43 	1950.92	4.7     	21.2         	115        	30122    	0.334298
1873      	203.5  	-60.9 	48    	20.2    	307   	16.1      	-12.2     	11932  	11911     	-113.651957	46.752935	-66.2   	-60.9     	78.38 	1951.63	4.7     	21.2         	115        	30142    	0.334080
