Time [mm:ss]	T [°C]	U [%r H] 	Tu Cap [°C]
12:49.1     	16.87 	74.3     	19.15
12:50.0     	17.08 	73.9     	19.20
12:51.0     	17.07 	71.5     	19.25
12:51.8     	17.05 	71.0     	19.30
12:52.7     	17.15 	71.0     	19.35
12:53.7     	17.26 	71.5     	19.40
12:54.6     	17.40 	70.6     	19.45
12:55.5     	17.33 	68.9     	19.49
12:56.4     	17.09 	68.0     	19.54
12:57.2     	16.95 	67.8     	19.58
12:58.1     	16.84 	67.8     	19.62
12:59.1     	16.72 	68.0     	19.66
12:59.9     	16.68 	68.2     	19.70
13:00.8     	16.69 	68.2     	19.74
13:01.7     	16.83 	67.6     	19.79
13:02.6     	16.85 	67.5     	19.84
13:03.5     	16.89 	67.5     	19.89
13:04.4     	16.92 	68.0     	19.94
13:05.2     	17.00 	68.0     	19.99
13:06.2     	17.14 	68.4     	20.04
13:07.2     	17.26 	69.1     	20.09
13:08.0     	17.37 	71.9     	20.13
13:08.9     	17.56 	73.5     	20.18
13:09.8     	17.69 	71.5     	20.23
13:10.7     	17.69 	70.5     	20.28
13:11.6     	17.77 	69.5     	20.33
13:12.5     	17.90 	69.9     	20.38
13:13.4     	18.03 	70.5     	20.43
13:14.3     	18.16 	71.8     	20.48
13:15.2     	18.13 	70.4     	20.53
13:16.0     	18.30 	68.4     	20.57
13:16.9     	18.81 	63.5     	20.61
13:17.8     	19.44 	59.5     	20.64
13:18.7     	20.09 	56.0     	20.66
13:19.6     	20.67 	53.5     	20.68
13:20.6     	21.13 	51.8     	20.68
13:21.5     	20.82 	52.8     	20.67
13:22.4     	21.04 	53.3     	20.67
13:23.3     	21.10 	54.4     	20.65
13:24.1     	21.11 	52.6     	20.63
13:25.0     	21.11 	51.6     	20.59
13:25.9     	21.11 	51.6     	20.56
13:26.8     	21.29 	49.8     	20.52
13:27.7     	21.29 	48.8     	20.48
13:28.6     	21.25 	48.5     	20.43
13:29.5     	21.24 	48.9     	20.37
13:30.4     	21.12 	50.3     	20.32
13:31.3     	21.04 	50.0     	20.26
13:32.1     	20.50 	50.9     	20.21
13:33.0     	20.20 	51.3     	20.15
13:33.9     	19.64 	53.1     	20.09
13:34.9     	19.18 	55.6     	20.03
13:35.8     	18.74 	58.3     	19.96
13:36.7     	18.08 	63.7     	19.87
13:37.6     	17.67 	63.5     	19.76
13:38.5     	17.27 	63.1     	19.69
13:39.4     	17.17 	62.2     	19.63
13:40.2     	16.65 	63.0     	19.57
13:41.1     	16.10 	64.7     	19.51
13:42.0     	15.65 	66.4     	19.44
13:42.9     	15.42 	67.2     	19.38
13:43.8     	15.40 	67.3     	19.31
13:44.7     	15.21 	68.4     	19.24
13:45.6     	15.10 	68.9     	19.17
